"","Date","Tree.ID","VWC_mean","Time","Table","Row","Sensortype","Treatment","Tree.Species","Remarks","Date2","Type","REW"
"1747",2023-07-17,"T25",35.74,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.626591791226768
"1748",2023-07-17,"T28",21.5,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.376936863776595
"1749",2023-07-17,"T29",33.1133333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.580541210039798
"1750",2023-07-17,"T3",44.1,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.77315886942083
"1751",2023-07-17,"T31",26.5533333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.465531636720056
"1752",2023-07-17,"T33",34.58,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.606254732529984
"1753",2023-07-17,"T4",22.5066666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.394585690576678
"1754",2023-07-17,"T42",22.9733333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.402767265914464
"1755",2023-07-17,"T43",26.9066666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.471726258047237
"1756",2023-07-17,"T44",22.22,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.389559865726323
"1757",2023-07-17,"T45",20.44,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.358352999795052
"1758",2023-07-17,"T5",21.52,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.377287502719643
"1759",2023-07-17,"T6",19.5533333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.342808006653257
"1760",2023-07-17,"T9",37.3133333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.654175388079877
"1761",2023-07-18,"B1",13.2,"10:54",2,"R7","C","D","European Beech","","18.07.","Measure",0.231421702411677
"1762",2023-07-18,"B13",35.5,"9:55",1,"R2","B","W","European Beech","","18.07.","Measure",0.622384123910192
"1763",2023-07-18,"B15",20.7,"8:23",1,"R1","B","D","European Beech","","18.07.","Measure",0.362911306054675
"1764",2023-07-18,"B17",32.6333333333333,"9:58",1,"R2","B","W","European Beech","","18.07.","Measure",0.572125875406646
"1765",2023-07-18,"B2",37,"9:17",1,"R3","B","W","European Beech","","18.07.","Measure",0.648682044638792
"1766",2023-07-18,"B23",39.2666666666667,"14:52",2,"R8","B","W","European Beech","","18.07.","Measure",0.688421124850898
"1767",2023-07-18,"B24",11.4333333333333,"9:21",1,"R3","B","D","European Beech","","18.07.","Measure",0.200448595775771
"1768",2023-07-18,"B26",19.3,"10:30",2,"R6","B","D","European Beech","","18.07.","Measure",0.338366580041316
"1769",2023-07-18,"B27",22.6333333333333,"8:20",1,"R1","C","D","European Beech","","18.07.","Measure",0.396806403882648
"1770",2023-07-18,"B3",33.5333333333333,"9:27",1,"R4","B","W","European Beech","","18.07.","Measure",0.587904627843806
"1771",2023-07-18,"B30",34.5,"12:01",2,"R7","B","W","European Beech","","18.07.","Measure",0.604852176757792
"1772",2023-07-18,"B31",30.9666666666667,"12:05",2,"R7","C","W","European Beech","","18.07.","Measure",0.54290596348598
"1773",2023-07-18,"B34",38.6666666666667,"12:07",2,"R7","B","W","European Beech","","18.07.","Measure",0.677901956559458
"1774",2023-07-18,"B35",16.9666666666667,"9:32",1,"R4","B","D","European Beech","","18.07.","Measure",0.297458703352383
"1775",2023-07-18,"B37",17.4,"10:29",2,"R6","C","D","European Beech","","18.07.","Measure",0.305055880451756
"1776",2023-07-18,"B38",13.3,"10:27",2,"R6","B","D","European Beech","","18.07.","Measure",0.233174897126917
"1777",2023-07-18,"B4",16.6,"8:25",1,"R1","B","D","European Beech","","18.07.","Measure",0.291030322729836
"1778",2023-07-18,"B40",12.5333333333333,"10:13",2,"R5","B","D","European Beech","","18.07.","Measure",0.219733737643411
"1779",2023-07-18,"B43",29.2333333333333,"14:58",2,"R8","B","W","European Beech","","18.07.","Measure",0.512517255088487
"1780",2023-07-18,"B44",38.7333333333333,"9:50",1,"R1","A","W","European Beech","","18.07.","Measure",0.679070753036285
"1781",2023-07-18,"D10",13.8666666666667,"15:08",2,"R8","D","D","Douglas Fir","","18.07.","Measure",0.243109667179944
"1782",2023-07-18,"D15",18.6333333333333,"15:10",2,"R8","B","W","Douglas Fir","","18.07.","Measure",0.326678615273049
"1783",2023-07-18,"D18",35.5666666666667,"10:00",1,"R2","C","W","Douglas Fir","","18.07.","Measure",0.623552920387019
"1784",2023-07-18,"D19",12.2333333333333,"10:08",2,"R5","C","D","Douglas Fir","","18.07.","Measure",0.214474153497691
"1785",2023-07-18,"D21",12.7,"8:28",1,"R1","B","D","Douglas Fir","","18.07.","Measure",0.222655728835477
"1786",2023-07-18,"D25",41.2666666666667,"10:34",2,"R6","C","W","Douglas Fir","","18.07.","Measure",0.723485019155698
"1787",2023-07-18,"D28",35.8666666666667,"10:32",2,"R6","B","W","Douglas Fir","","18.07.","Measure",0.628812504532739
"1788",2023-07-18,"D3",21,"9:36",1,"R4","C","W","Douglas Fir","","18.07.","Measure",0.368170890200395
"1789",2023-07-18,"D31",19.0666666666667,"9:18",1,"R3","C","D","Douglas Fir","","18.07.","Measure",0.334275792372422
"1790",2023-07-18,"D33",16.0666666666667,"15:02",2,"R8","D","D","Douglas Fir","","18.07.","Measure",0.281679950915223
"1791",2023-07-18,"D35",11.1333333333333,"15:04",2,"R8","B","D","Douglas Fir","","18.07.","Measure",0.195189011630051
"1792",2023-07-18,"D39",18.6,"8:49",1,"R2","B","W","Douglas Fir","","18.07.","Measure",0.326094217034636
"1793",2023-07-18,"D4",31.7333333333333,"9:12",1,"R3","C","W","Douglas Fir","","18.07.","Measure",0.556347122969486
"1794",2023-07-18,"D40",9.2,"12:05",2,"R7","B","D","Douglas Fir","","18.07.","Measure",0.161293913802078
"1795",2023-07-18,"D41",15.1,"8:41",1,"R2","D","D","Douglas Fir","","18.07.","Measure",0.264732402001237
"1796",2023-07-18,"D42",22.5,"10:15",2,"R5","B","W","Douglas Fir","","18.07.","Measure",0.394468810928995
"1797",2023-07-18,"D43",17.8333333333333,"8:35",1,"R1","C","D","Douglas Fir","","18.07.","Measure",0.312653057551129
"1798",2023-07-18,"D45",21.3666666666667,"10:34",2,"R6","D","W","Douglas Fir","","18.07.","Measure",0.374599270822942
"1799",2023-07-18,"D7",13.2333333333333,"8:44",1,"R2","A","D","Douglas Fir","","18.07.","Measure",0.23200610065009
"1800",2023-07-18,"D9",31.2333333333333,"9:07",1,"R3","D","W","Douglas Fir","","18.07.","Measure",0.547581149393287
"1801",2023-07-18,"E1",7.4,"8:48",1,"R2","C","D","Pedunculate Oak","","18.07.","Measure",0.129736408927758
"1802",2023-07-18,"E12",9.8,"9:08",1,"R3","B","D","Pedunculate Oak","","18.07.","Measure",0.171813082093518
"1803",2023-07-18,"E13",32.0666666666667,"10:25",2,"R6","B","W","Pedunculate Oak","","18.07.","Measure",0.56219110535362
"1804",2023-07-18,"E14",9.93333333333333,"12:01",2,"R7","C","D","Pedunculate Oak","","18.07.","Measure",0.174150675047171
"1805",2023-07-18,"E15",17.1333333333333,"14:55",2,"R8","A","W","Pedunculate Oak","","18.07.","Measure",0.30038069454445
"1806",2023-07-18,"E19",10.5333333333333,"10:06",2,"R5","Not indicated","D","Pedunculate Oak","","18.07.","Measure",0.184669843338611
"1807",2023-07-18,"E20",10.6333333333333,"15:08",2,"R8","B","D","Pedunculate Oak","","18.07.","Measure",0.186423038053851
"1808",2023-07-18,"E22",39.8,"9:48",1,"R1","B","W","Pedunculate Oak","","18.07.","Measure",0.697771496665511
"1809",2023-07-18,"E25",11.5,"10:10",2,"R5","C","D","Pedunculate Oak","","18.07.","Measure",0.201617392252597
"1810",2023-07-18,"E29",9.23333333333333,"9:37",1,"R4","C","D","Pedunculate Oak","","18.07.","Measure",0.161878312040491
"1811",2023-07-18,"E3",15.4666666666667,"10:12",2,"R5","C","W","Pedunculate Oak","","18.07.","Measure",0.271160782623783
"1812",2023-07-18,"E30",26.7666666666667,"9:20",1,"R3","B","W","Pedunculate Oak","","18.07.","Measure",0.469271785445901
"1813",2023-07-18,"E34",23.0333333333333,"8:43",1,"R2","D","W","Pedunculate Oak","","18.07.","Measure",0.403819182743608
"1814",2023-07-18,"E35",10.8333333333333,"9:05",1,"R3","B","D","Pedunculate Oak","","18.07.","Measure",0.189929427484331
"1815",2023-07-18,"E37",21.5,"10:53",2,"R7","B","W","Pedunculate Oak","","18.07.","Measure",0.376936863776595
"1816",2023-07-18,"E40",10.2333333333333,"9:35",1,"R4","B","D","Pedunculate Oak","","18.07.","Measure",0.179410259192891
"1817",2023-07-18,"E45",6.46666666666667,"10:24",2,"R6","B","D","Pedunculate Oak","","18.07.","Measure",0.113373258252185
"1818",2023-07-18,"E5",20.6,"9:22",1,"R3","B","W","Pedunculate Oak","","18.07.","Measure",0.361158111339435
"1819",2023-07-18,"E51",13.0333333333333,"10:50",2,"R7","B","W","Pedunculate Oak","","18.07.","Measure",0.22849971121961
"1820",2023-07-18,"E6",15.8666666666667,"9:30",1,"R4","B","W","Pedunculate Oak","","18.07.","Measure",0.278173561484743
"1821",2023-07-18,"T1",30.9333333333333,"15:14",2,"R8","B","W","White Fir","","18.07.","Measure",0.542321565247567
"1822",2023-07-18,"T10",33.9666666666667,"9:39",1,"R4","Not indicated","W","White Fir","","18.07.","Measure",0.595501804943179
"1823",2023-07-18,"T11",41.6,"9:49",1,"R1","C","W","White Fir","","18.07.","Measure",0.729329001539831
"1824",2023-07-18,"T14",36.1,"8:23",1,"R1","A","W","White Fir","","18.07.","Measure",0.632903292201632
"1825",2023-07-18,"T2",35.1333333333333,"9:34",1,"R4","B","W","White Fir","","18.07.","Measure",0.615955743287646
"1826",2023-07-18,"T21",23.1,"10:37",2,"R6","C","D","White Fir","","18.07.","Measure",0.404987979220435
"1827",2023-07-18,"T25",36.25,"10:22",2,"R5","B","W","White Fir","","18.07.","Measure",0.635533084274492
"1828",2023-07-18,"T28",20.7666666666667,"9:15",1,"R3","B","D","White Fir","","18.07.","Measure",0.364080102531502
"1829",2023-07-18,"T29",34.1666666666667,"10:22",2,"R5","C","W","White Fir","","18.07.","Measure",0.599008194373659
"1830",2023-07-18,"T3",45.2,"9:46",1,"R1","A","W","White Fir","","18.07.","Measure",0.79244401128847
"1831",2023-07-18,"T31",25.9,"9:26",1,"R4","B","D","White Fir","","18.07.","Measure",0.454077431247154
"1832",2023-07-18,"T33",35.2333333333333,"10:21",2,"R5","C","W","White Fir","","18.07.","Measure",0.617708938002886
"1833",2023-07-18,"T4",21.9333333333333,"9:59",1,"R2","B","D","White Fir","","18.07.","Measure",0.384534040875969
"1834",2023-07-18,"T42",22.1333333333333,"12:58",2,"R7","A","D","White Fir","","18.07.","Measure",0.388040430306448
"1835",2023-07-18,"T43",26.1666666666667,"9:29",1,"R4","A","D","White Fir","","18.07.","Measure",0.458752617154461
"1836",2023-07-18,"T44",21.4,"12:57",2,"R7","B","D","White Fir","","18.07.","Measure",0.375183669061355
"1837",2023-07-18,"T45",19.6333333333333,"10:16",2,"R5","B","D","White Fir","","18.07.","Measure",0.344210562425449
"1838",2023-07-18,"T5",20.8666666666667,"9:56",1,"R2","B","D","White Fir","","18.07.","Measure",0.365833297246742
"1839",2023-07-18,"T6",18.9333333333333,"15:16",2,"R8","C","D","White Fir","","18.07.","Measure",0.331938199418769
"1840",2023-07-18,"T9",37.8333333333333,"10:44",2,"R6","B","W","White Fir","","18.07.","Measure",0.663292000599125
"1841",2023-07-19,"B1",12.6166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.221194733239444
"1842",2023-07-19,"B13",37.05,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.649558641996412
"1843",2023-07-19,"B15",20.3333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.356482925432129
"1844",2023-07-19,"B17",36.2166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.634948686036079
"1845",2023-07-19,"B2",40.1666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.704199877288058
"1846",2023-07-19,"B23",40.3166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.706829669360918
"1847",2023-07-19,"B24",11.1166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.194896812510844
"1848",2023-07-19,"B26",18.7,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.327847411749876
"1849",2023-07-19,"B27",22.0333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.386287235591208
"1850",2023-07-19,"B3",34.7166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.608650765307479
"1851",2023-07-19,"B30",35.8666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.628812504532739
"1852",2023-07-19,"B31",33.35,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.584690437532533
"1853",2023-07-19,"B34",40.5666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.711212656149018
"1854",2023-07-19,"B35",16.6833333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.29249131832587
"1855",2023-07-19,"B37",17.0666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.299211898067623
"1856",2023-07-19,"B38",13.2166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.231713901530884
"1857",2023-07-19,"B4",15.9,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.278757959723157
"1858",2023-07-19,"B40",12.5,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.219149339404997
"1859",2023-07-19,"B43",31.2166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.54728895027408
"1860",2023-07-19,"B44",40.5166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.710336058791398
"1861",2023-07-19,"D10",13.2666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.232590498888504
"1862",2023-07-19,"D15",20.1333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.352976536001649
"1863",2023-07-19,"D18",37.4,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.655694823499752
"1864",2023-07-19,"D19",11.9166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.208922370232764
"1865",2023-07-19,"D21",12.1833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.213597556140071
"1866",2023-07-19,"D25",43.0833333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.755334723149224
"1867",2023-07-19,"D28",38.4,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.673226770652152
"1868",2023-07-19,"D3",22.2166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.389501425902482
"1869",2023-07-19,"D31",18.4666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.323756624080983
"1870",2023-07-19,"D33",15.45,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.270868583504577
"1871",2023-07-19,"D35",10.7833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.189052830126711
"1872",2023-07-19,"D39",19.9,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.348885748332756
"1873",2023-07-19,"D4",32.6333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.572125875406646
"1874",2023-07-19,"D40",9,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.157787524371598
"1875",2023-07-19,"D41",14.4833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.25392103459059
"1876",2023-07-19,"D42",24.5166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.429824904353001
"1877",2023-07-19,"D43",17.3833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.304763681332549
"1878",2023-07-19,"D45",22.4,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.392715616213755
"1879",2023-07-19,"D7",12.8833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.225869919146751
"1880",2023-07-19,"D9",33.6166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.589365623439839
"1881",2023-07-19,"E1",7.36666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.129152010689345
"1882",2023-07-19,"E12",9.58333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.168014493543831
"1883",2023-07-19,"E13",35.15,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.616247942406852
"1884",2023-07-19,"E14",9.65,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.169183290020658
"1885",2023-07-19,"E15",19.4,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.340119774756556
"1886",2023-07-19,"E19",10.2833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.180286856550511
"1887",2023-07-19,"E20",10.0333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.175903869762411
"1888",2023-07-19,"E22",41.5,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.727575806824591
"1889",2023-07-19,"E25",10.95,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.191974821318778
"1890",2023-07-19,"E29",8.98333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.157495325252391
"1891",2023-07-19,"E3",17.4,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.305055880451756
"1892",2023-07-19,"E30",30.7,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.538230777578673
"1893",2023-07-19,"E34",25.0666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.439467475286821
"1894",2023-07-19,"E35",10.5666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.185254241577024
"1895",2023-07-19,"E37",25.3,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.443558262955714
"1896",2023-07-19,"E40",9.88333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.173274077689551
"1897",2023-07-19,"E45",6.25714285714286,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.109699897896444
"1898",2023-07-19,"E5",23.25,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.407617771293295
"1899",2023-07-19,"E51",14.5,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.254213233709797
"1900",2023-07-19,"E6",16.8333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.29512111039873
"1901",2023-07-19,"T1",31.6666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.55517832649266
"1902",2023-07-19,"T10",34.5,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.604852176757792
"1903",2023-07-19,"T11",42.7333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.749198541645884
"1904",2023-07-19,"T14",36.65,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.642545863135452
"1905",2023-07-19,"T2",36.6666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.642838062254659
"1906",2023-07-19,"T21",22.6333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.396806403882648
"1907",2023-07-19,"T25",37.1583333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.651457936271255
"1908",2023-07-19,"T28",20.4666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.358820518385782
"1909",2023-07-19,"T29",36.3166666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.636701880751319
"1910",2023-07-19,"T3",46.3666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.812897949632936
"1911",2023-07-19,"T31",25.3333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.444142661194128
"1912",2023-07-19,"T33",36.3833333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.637870677228145
"1913",2023-07-19,"T4",21.4666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.376352465538182
"1914",2023-07-19,"T42",21.6333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.379274456730249
"1915",2023-07-19,"T43",25.4166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.445603656790161
"1916",2023-07-19,"T44",20.7666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.364080102531502
"1917",2023-07-19,"T45",19.3333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.338950978279729
"1918",2023-07-19,"T5",20.6,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.361158111339436
"1919",2023-07-19,"T6",18.3166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.321126832008123
"1920",2023-07-19,"T9",38.65,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.677609757440252
"1921",2023-07-20,"B1",12.0333333333333,"10:05",2,"R7","C","D","European Beech","","20.07.","Measure",0.210967764067211
"1922",2023-07-20,"B13",38.6,"7:51",1,"R2","B","W","European Beech","","20.07.","Measure",0.676733160082632
"1923",2023-07-20,"B15",19.9666666666667,"7:28",1,"R1","B","D","European Beech","","20.07.","Measure",0.350054544809582
"1924",2023-07-20,"B17",39.8,"7:53",1,"R2","B","W","European Beech","","20.07.","Measure",0.697771496665511
"1925",2023-07-20,"B2",43.3333333333333,"8:23",1,"R3","B","W","European Beech","","20.07.","Measure",0.759717709937324
"1926",2023-07-20,"B23",41.3666666666667,"10:40",2,"R8","B","W","European Beech","","20.07.","Measure",0.725238213870938
"1927",2023-07-20,"B24",10.8,"8:15",1,"R3","B","D","European Beech","","20.07.","Measure",0.189345029245918
"1928",2023-07-20,"B26",18.1,"9:39",2,"R6","B","D","European Beech","","20.07.","Measure",0.317328243458436
"1929",2023-07-20,"B27",21.4333333333333,"7:23",1,"R1","C","D","European Beech","","20.07.","Measure",0.375768067299769
"1930",2023-07-20,"B3",35.9,"8:43",1,"R4","B","W","European Beech","","20.07.","Measure",0.629396902771152
"1931",2023-07-20,"B30",37.2333333333333,"10:12",2,"R7","B","W","European Beech","","20.07.","Measure",0.652772832307685
"1932",2023-07-20,"B31",35.7333333333333,"10:03",2,"R7","C","W","European Beech","","20.07.","Measure",0.626474911579086
"1933",2023-07-20,"B34",42.4666666666667,"10:17",2,"R7","B","W","European Beech","","20.07.","Measure",0.744523355738577
"1934",2023-07-20,"B35",16.4,"8:35",1,"R4","B","D","European Beech","","20.07.","Measure",0.287523933299356
"1935",2023-07-20,"B37",16.7333333333333,"9:44",2,"R6","C","D","European Beech","","20.07.","Measure",0.29336791568349
"1936",2023-07-20,"B38",13.1333333333333,"9:53",2,"R6","B","D","European Beech","","20.07.","Measure",0.23025290593485
"1937",2023-07-20,"B4",15.2,"7:33",1,"R1","B","D","European Beech","","20.07.","Measure",0.266485596716477
"1938",2023-07-20,"B40",12.4666666666667,"9:16",2,"R5","B","D","European Beech","","20.07.","Measure",0.218564941166584
"1939",2023-07-20,"B43",33.2,"10:26",2,"R8","B","W","European Beech","","20.07.","Measure",0.582060645459673
"1940",2023-07-20,"B44",42.3,"7:37",1,"R1","A","W","European Beech","","20.07.","Measure",0.741601364546511
"1941",2023-07-20,"D10",12.6666666666667,"10:43",2,"R8","D","D","Douglas Fir","","20.07.","Measure",0.222071330597064
"1942",2023-07-20,"D15",21.6333333333333,"10:35",2,"R8","B","W","Douglas Fir","","20.07.","Measure",0.379274456730249
"1943",2023-07-20,"D18",39.2333333333333,"7:59",1,"R2","C","W","Douglas Fir","","20.07.","Measure",0.687836726612485
"1944",2023-07-20,"D19",11.6,"9:08",2,"R5","C","D","Douglas Fir","","20.07.","Measure",0.203370586967837
"1945",2023-07-20,"D21",11.6666666666667,"7:43",1,"R1","B","D","Douglas Fir","","20.07.","Measure",0.204539383444664
"1946",2023-07-20,"D25",44.9,"9:37",2,"R6","C","W","Douglas Fir","","20.07.","Measure",0.78718442714275
"1947",2023-07-20,"D28",40.9333333333333,"9:48",2,"R6","B","W","Douglas Fir","","20.07.","Measure",0.717641036771564
"1948",2023-07-20,"D3",23.4333333333333,"8:36",1,"R4","C","W","Douglas Fir","","20.07.","Measure",0.410831961604568
"1949",2023-07-20,"D31",17.8666666666667,"8:09",1,"R3","C","D","Douglas Fir","","20.07.","Measure",0.313237455789543
"1950",2023-07-20,"D33",14.8333333333333,"10:33",2,"R8","D","D","Douglas Fir","","20.07.","Measure",0.26005721609393
"1951",2023-07-20,"D35",10.4333333333333,"10:42",2,"R8","B","D","Douglas Fir","","20.07.","Measure",0.182916648623371
"1952",2023-07-20,"D39",21.2,"8:00",1,"R2","B","W","Douglas Fir","","20.07.","Measure",0.371677279630875
"1953",2023-07-20,"D4",33.5333333333333,"8:29",1,"R3","C","W","Douglas Fir","","20.07.","Measure",0.587904627843806
"1954",2023-07-20,"D40",8.8,"10:21",2,"R7","B","D","Douglas Fir","","20.07.","Measure",0.154281134941118
"1955",2023-07-20,"D41",13.8666666666667,"7:57",1,"R2","D","D","Douglas Fir","","20.07.","Measure",0.243109667179944
"1956",2023-07-20,"D42",26.5333333333333,"9:12",2,"R5","B","W","Douglas Fir","","20.07.","Measure",0.465180997777008
"1957",2023-07-20,"D43",16.9333333333333,"7:41",1,"R1","C","D","Douglas Fir","","20.07.","Measure",0.29687430511397
"1958",2023-07-20,"D45",23.4333333333333,"9:50",2,"R6","D","W","Douglas Fir","","20.07.","Measure",0.410831961604568
"1959",2023-07-20,"D7",12.5333333333333,"8:01",1,"R2","A","D","Douglas Fir","","20.07.","Measure",0.219733737643411
"1960",2023-07-20,"D9",36,"8:26",1,"R3","D","W","Douglas Fir","","20.07.","Measure",0.631150097486392
"1961",2023-07-20,"E1",7.33333333333333,"7:56",1,"R2","C","D","Pedunculate Oak","","20.07.","Measure",0.128567612450932
"1962",2023-07-20,"E12",9.36666666666667,"8:24",1,"R3","B","D","Pedunculate Oak","","20.07.","Measure",0.164215904994145
"1963",2023-07-20,"E13",38.2333333333333,"9:42",2,"R6","B","W","Pedunculate Oak","","20.07.","Measure",0.670304779460085
"1964",2023-07-20,"E14",9.36666666666667,"10:23",2,"R7","C","D","Pedunculate Oak","","20.07.","Measure",0.164215904994145
"1965",2023-07-20,"E15",21.6666666666667,"10:38",2,"R8","A","W","Pedunculate Oak","","20.07.","Measure",0.379858854968662
